order,id,date,time,title,url,visitCount,typedCount,transition
2409,14320,12/5/2020,10:51:01,chris Hadnagay publications - Google Search,https://www.google.com/search?sxsrf=ALeKk02s4xrEAvjiOIXPViKwyu0au6GeOg%3A1607194259161&ei=k9bLX-6nCZXK-gSorp7oAQ&q=chris+Hadnagay+publications&oq=chris+Hadnagay+publications&gs_lcp=CgZwc3ktYWIQAzIHCCMQsAIQJ1CzClizCmDmC2gAcAB4AIABe4gBywGSAQMxLjGYAQCgAQGqAQdnd3Mtd2l6wAEB&sclient=psy-ab&ved=0ahUKEwiuvZuXwbftAhUVpZ4KHSiXBx0Q4dUDCA0&uact=5,2,0,form_submit
2410,14319,12/5/2020,10:50:59,chris Hadnagay poublications - Google Search,https://www.google.com/search?sxsrf=ALeKk00-AmlQNoiqw-qui6J3YJISq4XhdQ%3A1607193922282&ei=QtXLX6LKEJTQ9AOD5IboBQ&q=chris+Hadnagay+poublications&oq=chris+Hadnagay+poublications&gs_lcp=CgZwc3ktYWIQAzIHCCEQChCgAToKCCMQsAIQyQMQJzoECC4QDToECAAQDToGCAAQDRAeOgcIABDJAxANOgYIABAWEB5Q_pMCWOShAmDgogJoAHAAeACAAfQBiAG_DpIBBjIuMTIuMZgBAKABAaoBB2d3cy13aXrAAQE&sclient=psy-ab&ved=0ahUKEwii88n2v7ftAhUUKH0KHQOyAV0Q4dUDCA0&uact=5,2,0,link
2411,14319,12/5/2020,10:50:59,chris Hadnagay poublications - Google Search,https://www.google.com/search?sxsrf=ALeKk00-AmlQNoiqw-qui6J3YJISq4XhdQ%3A1607193922282&ei=QtXLX6LKEJTQ9AOD5IboBQ&q=chris+Hadnagay+poublications&oq=chris+Hadnagay+poublications&gs_lcp=CgZwc3ktYWIQAzIHCCEQChCgAToKCCMQsAIQyQMQJzoECC4QDToECAAQDToGCAAQDRAeOgcIABDJAxANOgYIABAWEB5Q_pMCWOShAmDgogJoAHAAeACAAfQBiAG_DpIBBjIuMTIuMZgBAKABAaoBB2d3cy13aXrAAQE&sclient=psy-ab&ved=0ahUKEwii88n2v7ftAhUUKH0KHQOyAV0Q4dUDCA0&uact=5,2,0,form_submit
2412,14314,12/5/2020,10:50:21,chris Hadnagay - Google Search,https://www.google.com/search?q=chris+Hadnagay&oq=chris+Hadnagay&aqs=chrome..69i57j46i13j0i13l4j0i13i30.4631j0j7&sourceid=chrome&ie=UTF-8,3,0,generated
2413,11687,12/5/2020,10:49:43,"SE News - Social-Engineer, LLC.",https://www.social-engineer.com/news/,2,0,link
2414,14318,12/5/2020,10:49:27,"Practical Open Source Intelligence - Social-Engineer, LLC.",https://www.social-engineer.com/training-courses/practical-open-source-intelligence-for-everyday-social-engineers/,2,0,link
2415,14317,12/5/2020,10:49:06,"Advanced Practical Social Engineering Training - Social-Engineer, LLC.",https://www.social-engineer.com/training-courses/advanced-practical-social-engineering-training/,1,0,link
2416,14316,12/5/2020,10:46:53,Christopher Hadnagy - Authors & Columnists - Dark ...,https://www.darkreading.com/author-bio.asp?author_id=1968&,1,0,link
2417,14314,12/5/2020,10:46:41,chris Hadnagay - Google Search,https://www.google.com/search?q=chris+Hadnagay&oq=chris+Hadnagay&aqs=chrome..69i57j46i13j0i13l4j0i13i30.4631j0j7&sourceid=chrome&ie=UTF-8,3,0,generated
2418,14315,12/5/2020,10:45:27,Christopher J. Hadnagy - Wikipedia,https://en.wikipedia.org/wiki/Christopher_J._Hadnagy,1,0,link
2419,14314,12/5/2020,10:45:22,chris Hadnagay - Google Search,https://www.google.com/search?q=chris+Hadnagay&oq=chris+Hadnagay&aqs=chrome..69i57j46i13j0i13l4j0i13i30.4631j0j7&sourceid=chrome&ie=UTF-8,3,0,generated
2420,14313,12/5/2020,10:43:58,"Christopher Hadnagy, Founder and CEO - Social-Engineer, LLC.",https://www.social-engineer.com/social-engineer-team/christopher-hadnagy/,1,0,link
2421,11688,12/5/2020,10:43:55,"The Social-Engineer Team - Social-Engineer, LLC.",https://www.social-engineer.com/social-engineer-team/,6,0,link
2422,14311,12/5/2020,10:39:16,"About Social-Engineer, LLC - Social-Engineer, LLC.",https://www.social-engineer.com/about/,2,0,link
2423,6765,12/5/2020,10:36:08,About Us | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/about-us/,5,0,link
2424,6545,12/5/2020,10:34:39,Home | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/,8,3,link
2425,14310,12/5/2020,10:34:16,SquadLocker,https://teamlocker.squadlocker.com/#/lockers/innocent-lives-foundation?_k=941ch6,1,0,link
2426,7987,12/5/2020,10:34:07,My account | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/my-account/,5,0,link
2427,6767,12/5/2020,10:33:42,Report A Case | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/report-a-case/,2,0,link
2428,6550,12/5/2020,10:33:03,Dr. Michelle Ward Joins the Innocent Lives Foundation | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/dr-michelle-ward-joins-the-innocent-lives-foundation/,2,0,link
2429,7990,12/5/2020,10:32:36,Updates | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/updates/,2,0,link
2430,6765,12/5/2020,10:29:07,About Us | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/about-us/,5,0,link
2431,14308,12/5/2020,10:28:29,Online Safety in the Age of Online Learning | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/online-safety-in-the-age-of-online-learning/,1,0,link
2432,6545,12/5/2020,10:28:17,Home | The Innocent Lives Foundation,https://www.innocentlivesfoundation.org/,8,3,typed
2433,11688,12/5/2020,10:27:36,"The Social-Engineer Team - Social-Engineer, LLC.",https://www.social-engineer.com/social-engineer-team/,6,0,auto_toplevel
2434,11672,12/5/2020,10:27:35,Secret Service announces the creation of the Cyber Fraud Task Force,https://www.secretservice.gov/investigation/cftf/,3,0,auto_toplevel
2435,14307,12/5/2020,8:34:53,DANGER: Girl in Bad Mood! | Uruguayan Food,https://uyfood.wordpress.com/2010/11/04/danger-girl-in-bad-mood/,1,0,link
2436,14305,12/5/2020,8:34:34,caution bad mood quotes - Google Search,https://www.google.com/search?sxsrf=ALeKk03s3s0oNsZiJ5wueQ-x6WjZBuWxOQ:1607185880541&source=univ&tbm=isch&q=caution+bad+mood+quotes&sa=X&ved=2ahUKEwjAhf37obftAhWgJzQIHbpPAhYQjJkEegQIBRAB&biw=1920&bih=937#imgrc=ZhtFJ5TrD_u5LM,1,0,link
2437,14304,12/5/2020,8:34:30,caution bad mood quotes - Google Search,https://www.google.com/search?sxsrf=ALeKk03s3s0oNsZiJ5wueQ-x6WjZBuWxOQ:1607185880541&source=univ&tbm=isch&q=caution+bad+mood+quotes&sa=X&ved=2ahUKEwjAhf37obftAhWgJzQIHbpPAhYQjJkEegQIBRAB&biw=1920&bih=937#imgrc=_qcGNHYsgpENLM,1,0,link
2438,14303,12/5/2020,8:33:46,caution bad mood quotes - Google Search,https://www.google.com/search?sxsrf=ALeKk03s3s0oNsZiJ5wueQ-x6WjZBuWxOQ:1607185880541&source=univ&tbm=isch&q=caution+bad+mood+quotes&sa=X&ved=2ahUKEwjAhf37obftAhWgJzQIHbpPAhYQjJkEegQIBRAB&biw=1920&bih=937,2,0,reload
2439,14303,12/5/2020,8:31:42,caution bad mood quotes - Google Search,https://www.google.com/search?sxsrf=ALeKk03s3s0oNsZiJ5wueQ-x6WjZBuWxOQ:1607185880541&source=univ&tbm=isch&q=caution+bad+mood+quotes&sa=X&ved=2ahUKEwjAhf37obftAhWgJzQIHbpPAhYQjJkEegQIBRAB&biw=1920&bih=937,2,0,link
2440,14303,12/5/2020,8:31:41,caution bad mood quotes - Google Search,https://www.google.com/search?sxsrf=ALeKk03s3s0oNsZiJ5wueQ-x6WjZBuWxOQ:1607185880541&source=univ&tbm=isch&q=caution+bad+mood+quotes&sa=X&ved=2ahUKEwjAhf37obftAhWgJzQIHbpPAhYQjJkEegQIBRAB&biw=1920&bih=937,2,0,link
2441,14302,12/5/2020,8:31:21,caution bad mood quotes - Google Search,https://www.google.com/search?q=caution+bad+mood+quotes&oq=caution+bad+mood&aqs=chrome.0.0i457j69i57j0i22i30l3.2238j1j7&sourceid=chrome&ie=UTF-8,1,0,generated
2442,14301,12/4/2020,21:44:59,How to draw Handshake easy - YouTube,https://www.youtube.com/watch?v=wg36Uf29jzI,1,0,link
2443,14299,12/4/2020,21:44:21,Behance :: Photoshop on Behance,https://www.behance.net/galleries/adobe/photoshop?promoid=YKHWGH4X&guid=6a42abcc-ff5f-4600-8cdd-aec273ed918c&product=Creative%20Cloud%20Desktop&product-version=5.3.1.470&mv=product&mv2=accc,2,0,link
2444,14300,12/4/2020,21:44:21,Behance :: Photoshop on Behance,https://www.behance.net/galleries/photoshop,1,0,link
2445,14299,12/4/2020,21:44:19,Behance :: Photoshop on Behance,https://www.behance.net/galleries/adobe/photoshop?promoid=YKHWGH4X&guid=6a42abcc-ff5f-4600-8cdd-aec273ed918c&product=Creative%20Cloud%20Desktop&product-version=5.3.1.470&mv=product&mv2=accc,2,0,link
2446,14295,12/4/2020,21:43:01,drawing hand shake - YouTube,https://www.youtube.com/results?search_query=drawing+hand+shake,1,0,link
2447,14294,12/4/2020,21:42:43,drawing holding hands - YouTube,https://www.youtube.com/results?search_query=drawing+holding+hands,1,0,link
2448,14293,12/4/2020,21:42:43,Draw on cooperation | drawing tutorial | simple drawing | easy drawings | - YouTube,https://www.youtube.com/watch?v=9BB53XffWIw&vl=en-US,3,0,link
2449,14293,12/4/2020,21:42:43,Draw on cooperation | drawing tutorial | simple drawing | easy drawings | - YouTube,https://www.youtube.com/watch?v=9BB53XffWIw&vl=en-US,3,0,link
2450,14293,12/4/2020,21:42:08,Draw on cooperation | drawing tutorial | simple drawing | easy drawings | - YouTube,https://www.youtube.com/watch?v=9BB53XffWIw&vl=en-US,3,0,link
2451,14291,12/4/2020,21:42:04,drawing cooperation - Google Search,https://www.google.com/search?q=drawing+cooperation&sxsrf=ALeKk03hp6kZLy1UUYbGDKwal_shacg3Yg:1607146878605&source=lnms&tbm=vid&sa=X&ved=2ahUKEwiR9rPWkLbtAhXSuZ4KHQINASUQ_AUoA3oECBIQBQ&biw=1920&bih=937,3,0,link
2452,14292,12/4/2020,21:41:50,easy drawing | Drawing cooperation | filfel drawing - YouTube,https://www.youtube.com/watch?v=vp-XXqsjQus,1,0,link
2453,14291,12/4/2020,21:41:23,drawing cooperation - Google Search,https://www.google.com/search?q=drawing+cooperation&sxsrf=ALeKk03hp6kZLy1UUYbGDKwal_shacg3Yg:1607146878605&source=lnms&tbm=vid&sa=X&ved=2ahUKEwiR9rPWkLbtAhXSuZ4KHQINASUQ_AUoA3oECBIQBQ&biw=1920&bih=937,3,0,link
2454,14291,12/4/2020,21:41:23,drawing cooperation - Google Search,https://www.google.com/search?q=drawing+cooperation&sxsrf=ALeKk03hp6kZLy1UUYbGDKwal_shacg3Yg:1607146878605&source=lnms&tbm=vid&sa=X&ved=2ahUKEwiR9rPWkLbtAhXSuZ4KHQINASUQ_AUoA3oECBIQBQ&biw=1920&bih=937,3,0,link
2455,14290,12/4/2020,21:41:18,drawing cooperation - Google Search,https://www.google.com/search?q=drawing+cooperation&oq=drawing+cooperation&aqs=chrome..69i57j0i22i30i457.3198j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
2456,14289,12/4/2020,21:40:39,Daily Drawing Challenge: 31 Things to Draw with Lisa Congdon by Lisa Congdon - Creativebug,https://www.creativebug.com/classseries/single/daily-drawing-challenge,1,0,link
2457,14288,12/4/2020,21:39:47,Lisa Congdon - Creativebug,https://www.creativebug.com/instructors/lisa-congdon,1,0,link
2458,14287,12/4/2020,21:39:35,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/classseries/basic-line-drawing-with-lisa-congdon,1,0,link
2459,14286,12/4/2020,21:22:29,"NBC Nightly News Broadcast (Full) - December 4th, 2020 | NBC Nightly News - YouTube",https://www.youtube.com/watch?v=Q6yc-npZTNo,1,0,link
2460,14285,12/4/2020,21:18:51,Federal judge orders restoration of DACA program - YouTube,https://www.youtube.com/watch?v=veEXebVHc0Q,1,0,link
2461,1026,12/4/2020,21:18:19,YouTube,https://www.youtube.com/?gl=US&tab=r1,10,0,link
2462,14284,12/4/2020,20:47:23,Basic Line Drawing by Lisa Congdon - Creativebug,https://www.creativebug.com/classseries/basic-line-drawing-with-lisa-congdon/basic-line-drawing-geometrics-1,1,0,link
2463,4064,12/4/2020,20:47:18,Basic Line Drawing by Lisa Congdon - Creativebug,https://www.creativebug.com/classseries/single/basic-line-drawing-with-lisa-congdon,3,0,link
2464,4065,12/4/2020,20:46:05,Basic Line Drawing by Lisa Congdon - Creativebug,https://www.creativebug.com/classseries/single/basic-line-drawing-with-lisa-congdon/1/0,2,0,link
2465,4064,12/4/2020,20:45:56,Basic Line Drawing by Lisa Congdon - Creativebug,https://www.creativebug.com/classseries/single/basic-line-drawing-with-lisa-congdon,3,0,link
2466,14281,12/4/2020,20:45:46,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/classes?sort=popular&type=&category=Art+%2B+Design+%3E+Drawing+%26+Illustration&level=&instructor=&query=,3,0,form_submit
2467,14282,12/4/2020,20:45:45,Manga Drawing: How to Draw Clothing by Camilla d'Errico - Creativebug,https://www.creativebug.com/classseries/single/manga-drawing-how-to-draw-clothing,2,0,link
2468,14283,12/4/2020,20:45:44,Camilla d'Errico - Creativebug,https://www.creativebug.com/instructors/camilla-derrico,3,0,link
2469,9458,12/4/2020,20:44:45,Manga Drawing: How to Draw Faces by Camilla d'Errico - Creativebug,https://www.creativebug.com/classseries/single/manga-drawing-how-to-draw-manga-faces,3,0,link
2470,14283,12/4/2020,20:44:40,Camilla d'Errico - Creativebug,https://www.creativebug.com/instructors/camilla-derrico,3,0,link
2471,9458,12/4/2020,20:44:39,Manga Drawing: How to Draw Faces by Camilla d'Errico - Creativebug,https://www.creativebug.com/classseries/single/manga-drawing-how-to-draw-manga-faces,3,0,link
2472,14283,12/4/2020,20:44:33,Camilla d'Errico - Creativebug,https://www.creativebug.com/instructors/camilla-derrico,3,0,link
2473,14282,12/4/2020,20:44:14,Manga Drawing: How to Draw Clothing by Camilla d'Errico - Creativebug,https://www.creativebug.com/classseries/single/manga-drawing-how-to-draw-clothing,2,0,link
2474,14281,12/4/2020,20:43:41,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/classes?sort=popular&type=&category=Art+%2B+Design+%3E+Drawing+%26+Illustration&level=&instructor=&query=,3,0,form_submit
2475,9566,12/4/2020,20:43:08,Drawing and Illustration Basics by Heather Ross - Creativebug,https://www.creativebug.com/classseries/drawing-and-illustration-basics/drawing-and-illustration-basics-making-conversational-artwork,2,0,link
2476,14281,12/4/2020,20:42:37,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/classes?sort=popular&type=&category=Art+%2B+Design+%3E+Drawing+%26+Illustration&level=&instructor=&query=,3,0,form_submit
2477,9419,12/4/2020,20:42:19,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/classes?category=Art+%2B+Design+%3E+Drawing+%26+Illustration,2,0,link
2478,9560,12/4/2020,20:42:10,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/classes,3,0,link
2479,14280,12/4/2020,20:39:46,Botanical Watercolor Illustration by Jess Park - Creativebug,https://www.creativebug.com/classseries/single/botanical-watercolor-illustration,1,0,link
2480,9560,12/4/2020,20:38:59,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/classes,3,0,link
2481,3482,12/4/2020,20:38:08,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/,16,8,link
2482,3482,12/4/2020,20:37:57,Creativebug - Craft Classes & Workshops - What will you make today?,https://www.creativebug.com/,16,8,typed
2483,14279,12/4/2020,17:42:47,Therapist Reacts to Implicit Bias in ZOOTOPIA - YouTube,https://www.youtube.com/watch?v=PDFI3YGhIBg,1,0,link
2484,14278,12/4/2020,17:42:41,Cinema Therapy - YouTube,https://www.youtube.com/channel/UCCYX4s1DCn51Hpf1peHS30Q,1,0,link
2485,14277,12/4/2020,17:04:37,Amazon.com : liquide glue bottle,https://smile.amazon.com/s?k=liquide+glue+bottle&ref=nb_sb_noss_2,1,0,link
2486,14275,12/4/2020,17:02:50,Amazon.com : art gliter designer adhesive,https://smile.amazon.com/s?k=art+gliter+designer+adhesive&ref=nb_sb_noss_2,1,0,link
2487,14274,12/4/2020,17:02:50,Amazon.com : art gliter designer adhesive,https://smile.amazon.com/s/ref=nb_sb_noss_2?url=search-alias%3Daps&field-keywords=art+gliter+designer+adhesive,1,0,form_submit
2488,3995,12/4/2020,17:02:33,"Amazon.com: Online Shopping for Electronics, Apparel, Computers, Books, DVDs & more",https://smile.amazon.com/,33,32,typed
2489,14273,12/4/2020,16:55:08,House Passes Bill To Decriminalize Marijuana At The Federal Level | NBC News NOW - YouTube,https://www.youtube.com/watch?v=M6fh2t2nzfA,1,0,link
2490,14272,12/4/2020,16:53:47,Therapist Reacts to INSIDE OUT - YouTube,https://www.youtube.com/watch?v=vTVQtsIfoo8,1,0,link
2491,47,12/4/2020,16:44:17,YouTube,https://www.youtube.com/,59,17,link
2492,14271,12/4/2020,16:44:17,"NBC Nightly News Broadcast (Full) - December 3rd, 2020 | NBC Nightly News - YouTube",https://www.youtube.com/watch?v=dDiK71D_FBk,4,0,link
2493,14271,12/4/2020,16:44:17,"NBC Nightly News Broadcast (Full) - December 3rd, 2020 | NBC Nightly News - YouTube",https://www.youtube.com/watch?v=dDiK71D_FBk,4,0,link
2494,14271,12/4/2020,16:41:40,"NBC Nightly News Broadcast (Full) - December 3rd, 2020 | NBC Nightly News - YouTube",https://www.youtube.com/watch?v=dDiK71D_FBk,4,0,link
2495,14271,12/4/2020,16:41:39,"NBC Nightly News Broadcast (Full) - December 3rd, 2020 | NBC Nightly News - YouTube",https://www.youtube.com/watch?v=dDiK71D_FBk,4,0,link
2496,1026,12/4/2020,16:41:09,YouTube,https://www.youtube.com/?gl=US&tab=r1,10,0,link
2497,14270,12/4/2020,14:55:46,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/design/video/urn:aaid:sc:US:c30fb049-5ce7-4e5e-b7ce-4af8ed47ea02,1,0,link
2498,14269,12/4/2020,14:55:01,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/design/video/new,3,0,link
2499,14269,12/4/2020,14:54:58,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/design/video/new,3,0,link
2500,14269,12/4/2020,14:54:58,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/design/video/new,3,0,link
2501,14183,12/4/2020,14:54:40,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/,5,0,link
2502,14209,12/4/2020,14:54:31,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/design/video/urn:aaid:sc:US:905efd3a-d71d-4ab6-ba45-386075982801,2,0,link
2503,14183,12/4/2020,14:53:43,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/,5,0,link
2504,14199,12/4/2020,14:53:42,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/#,4,0,link
2505,14199,12/4/2020,14:53:41,"Make Images, Videos and Web Stories for Free in Minutes | Adobe Spark",https://spark.adobe.com/sp/#,4,0,link
2506,14191,12/4/2020,14:53:40,DuoSecurity Login - CAS – Central Authentication Service,https://auth.berkeley.edu/cas/login?service=https%3A%2F%2Fshib.berkeley.edu%2Fidp%2FAuthn%2FExtCas%3Fconversation%3De1s1%26entityId%3Dhttps%3A%2F%2Ffederatedid-na1.services.adobe.com%2Ffederated%2Fsaml%2Fmetadata%2Falias%2F8db0675d-871c-4dba-859e-f5cbfb4b31db,6,0,form_submit
2507,14264,12/4/2020,14:53:40,,https://shib.berkeley.edu/idp/profile/SAML2/Redirect/SSO;jsessionid=64D90D5FCFD44838B0524B5610723D6D?execution=e1s1&_eventId_proceed=1,1,0,form_submit
2508,14191,12/4/2020,14:53:39,DuoSecurity Login - CAS – Central Authentication Service,https://auth.berkeley.edu/cas/login?service=https%3A%2F%2Fshib.berkeley.edu%2Fidp%2FAuthn%2FExtCas%3Fconversation%3De1s1%26entityId%3Dhttps%3A%2F%2Ffederatedid-na1.services.adobe.com%2Ffederated%2Fsaml%2Fmetadata%2Falias%2F8db0675d-871c-4dba-859e-f5cbfb4b31db,6,0,form_submit
2509,14191,12/4/2020,14:53:32,DuoSecurity Login - CAS – Central Authentication Service,https://auth.berkeley.edu/cas/login?service=https%3A%2F%2Fshib.berkeley.edu%2Fidp%2FAuthn%2FExtCas%3Fconversation%3De1s1%26entityId%3Dhttps%3A%2F%2Ffederatedid-na1.services.adobe.com%2Ffederated%2Fsaml%2Fmetadata%2Falias%2F8db0675d-871c-4dba-859e-f5cbfb4b31db,6,0,form_submit
2510,14259,12/4/2020,14:53:31,Adobe ID,https://auth.services.adobe.com/en_US/index.html?callback=https%3A%2F%2Fims-na1.adobelogin.com%2Fims%2Fadobeid%2FMarvelWeb3%2FAdobeID%2Ftoken%3Fredirect_uri%3Dhttps%253A%252F%252Fspark.adobe.com%252Fsp%252F%253Fnnr%253D1%2523from_ims%253Dtrue%2526old_hash%253D%2526client_id%253DMarvelWeb3%2526scope%253Dopenid%25252Ccreative_sdk%25252Cgnav%25252Csao.spark%25252Cadditional_info.projectedProductContext%25252Ctk_platform%25252Ctk_platform_refresh_user%25252Ccreative_cloud%25252Cab.manage%25252Csao.typekit%25252Cmps%25252Cread_organizations%2526api%253Dauthorize%26state%3D%257B%2522ac%2522%253A%2522marvel.adobe.com%2522%257D%26code_challenge_method%3Dplain%26use_ms_for_expiry%3Dtrue&client_id=MarvelWeb3&scope=openid%2Ccreative_sdk%2Cgnav%2Csao.spark%2Cadditional_info.projectedProductContext%2Ctk_platform%2Ctk_platform_refresh_user%2Ccreative_cloud%2Cab.manage%2Csao.typekit%2Cmps%2Cread_organizations%2CAdobeID&denied_callback=https%3A%2F%2Fims-na1.adobelogin.com%2Fims%2Fdenied%2FMarvelWeb3%3Fredirect_uri%3Dhttps%253A%252F%252Fspark.adobe.com%252Fsp%252F%253Fnnr%253D1%2523from_ims%253Dtrue%2526old_hash%253D%2526client_id%253DMarvelWeb3%2526scope%253Dopenid%25252Ccreative_sdk%25252Cgnav%25252Csao.spark%25252Cadditional_info.projectedProductContext%25252Ctk_platform%25252Ctk_platform_refresh_user%25252Ccreative_cloud%25252Cab.manage%25252Csao.typekit%25252Cmps%25252Cread_organizations%2526api%253Dauthorize%26response_type%3Dtoken%26state%3D%257B%2522ac%2522%253A%2522marvel.adobe.com%2522%257D&state=%7B%22ac%22%3A%22marvel.adobe.com%22%7D&relay=9111a171-b984-4d04-97e1-3ce050717e62&locale=en_US&flow_type=token&ctx_id=spark_web_edu&idp_flow_type=login_t2#/federated-wait,1,0,link
